"","CreatedDateKey","Value","n","Key","GTS_Category"
"4554",2020-11-25,"CFCC5EB1-CB2B-4DCF-8A93-BC8CCF7A22EF",1,"CustomerSubscriptionId","Whitelisting/Quota Increase"
"4555",2020-11-25,"DA67154D-9431-4473-BA7E-A35F3CBFA16D",1,"CustomerSubscriptionId","Whitelisting/Quota Increase"
"4556",2020-11-25,"DF1918F2-289B-4C0E-A9DE-20052CDDD501",1,"CustomerSubscriptionId","Whitelisting/Quota Increase"
"4557",2020-11-25,"E17FDCA7-BE99-4A6A-9A69-1BA00059A8EB",1,"CustomerSubscriptionId","Whitelisting/Quota Increase"
"4558",2020-11-25,"E462E9D4-2C9C-4819-8675-F0FC8E852EC4",1,"CustomerSubscriptionId","Whitelisting/Quota Increase"
"4559",2020-11-25,"F7E1A56E-347B-4103-87C7-E775A3E11AC5",1,"CustomerSubscriptionId","Whitelisting/Quota Increase"
"4560",2020-11-25,"FB7E01B9-411E-439C-AFEC-D5ED514605F6",1,"CustomerSubscriptionId","Whitelisting/Quota Increase"
"4561",2021-01-23,"Speciality",845,"ProductCategory","Whitelisting/Quota Increase"
"4562",2021-01-23,"Standard",39,"ProductCategory","Whitelisting/Quota Increase"
"4563",2021-01-23,"NCAST4V3 Series",837,"ProductName","Whitelisting/Quota Increase"
"4564",2021-01-23,"DASv4 Series",19,"ProductName","Whitelisting/Quota Increase"
"4565",2021-01-23,"DAv4 Series",3,"ProductName","Whitelisting/Quota Increase"
"4566",2021-01-23,"DdSv4 Series",3,"ProductName","Whitelisting/Quota Increase"
"4567",2021-01-23,"HC Series",3,"ProductName","Whitelisting/Quota Increase"
"4568",2021-01-23,"Dv4 Series",2,"ProductName","Whitelisting/Quota Increase"
"4569",2021-01-23,"ESiv3 Series",2,"ProductName","Whitelisting/Quota Increase"
"4570",2021-01-23,"Ev3 Series",2,"ProductName","Whitelisting/Quota Increase"
"4571",2021-01-23,"HBv2 Series",2,"ProductName","Whitelisting/Quota Increase"
"4572",2021-01-23,"Low priority",2,"ProductName","Whitelisting/Quota Increase"
"4573",2021-01-23,"BS Series",1,"ProductName","Whitelisting/Quota Increase"
"4574",2021-01-23,"Ddv4 Series",1,"ProductName","Whitelisting/Quota Increase"
"4575",2021-01-23,"DSv3 Series",1,"ProductName","Whitelisting/Quota Increase"
"4576",2021-01-23,"Dv3 Series",1,"ProductName","Whitelisting/Quota Increase"
"4577",2021-01-23,"Ev4 Series",1,"ProductName","Whitelisting/Quota Increase"
"4578",2021-01-23,"FSv2 Series",1,"ProductName","Whitelisting/Quota Increase"
"4579",2021-01-23,"HB Series",1,"ProductName","Whitelisting/Quota Increase"
"4580",2021-01-23,"NCSv3 Series",1,"ProductName","Whitelisting/Quota Increase"
"4581",2021-01-23,"NVv4 Series",1,"ProductName","Whitelisting/Quota Increase"
"4582",2021-01-23,"Europe West",809,"RegionName","Whitelisting/Quota Increase"
"4583",2021-01-23,"US East 2",39,"RegionName","Whitelisting/Quota Increase"
"4584",2021-01-23,"Australia East",7,"RegionName","Whitelisting/Quota Increase"
"4585",2021-01-23,"Europe North",4,"RegionName","Whitelisting/Quota Increase"
"4586",2021-01-23,"US West 2",4,"RegionName","Whitelisting/Quota Increase"
"4587",2021-01-23,"Asia Southeast",3,"RegionName","Whitelisting/Quota Increase"
"4588",2021-01-23,"US Central",3,"RegionName","Whitelisting/Quota Increase"
"4589",2021-01-23,"UK South",2,"RegionName","Whitelisting/Quota Increase"
"4590",2021-01-23,"US East 2 EUAP",2,"RegionName","Whitelisting/Quota Increase"
"4591",2021-01-23,"US South Central",2,"RegionName","Whitelisting/Quota Increase"
"4592",2021-01-23,"US West",2,"RegionName","Whitelisting/Quota Increase"
"4593",2021-01-23,"Korea Central",1,"RegionName","Whitelisting/Quota Increase"
"4594",2021-01-23,"Switzerland North",1,"RegionName","Whitelisting/Quota Increase"
"4595",2021-01-23,"UAE North",1,"RegionName","Whitelisting/Quota Increase"
"4596",2021-01-23,"UK West",1,"RegionName","Whitelisting/Quota Increase"
"4597",2021-01-23,"US East",1,"RegionName","Whitelisting/Quota Increase"
"4598",2021-01-23,"US North Central",1,"RegionName","Whitelisting/Quota Increase"
"4599",2021-01-23,"US West Central",1,"RegionName","Whitelisting/Quota Increase"
"4600",2021-01-23,"Hero",871,"RegionType","Whitelisting/Quota Increase"
"4601",2021-01-23,"Hub",9,"RegionType","Whitelisting/Quota Increase"
"4602",2021-01-23,"Satellite",4,"RegionType","Whitelisting/Quota Increase"
"4603",2021-01-23,"EA",836,"CustomerSegment","Whitelisting/Quota Increase"
"4604",2021-01-23,"Int C&E Prod",24,"CustomerSegment","Whitelisting/Quota Increase"
"4605",2021-01-23,"MSDN (Developer/Visual Studio)",15,"CustomerSegment","Whitelisting/Quota Increase"
"4606",2021-01-23,"Int Non Prod",3,"CustomerSegment","Whitelisting/Quota Increase"
"4607",2021-01-23,"Paid External",3,"CustomerSegment","Whitelisting/Quota Increase"
"4608",2021-01-23,"NULL",2,"CustomerSegment","Whitelisting/Quota Increase"
"4609",2021-01-23,"BizSpark Plus",1,"CustomerSegment","Whitelisting/Quota Increase"
"4610",2021-01-23,"928FC9AD-CBEE-486E-9E2C-EC6D9E9DD8E4",15,"CustomerSubscriptionId","Whitelisting/Quota Increase"
"4611",2021-01-23,"2DCD3323-3AA5-49BC-B58F-18CFFF0AD833",2,"CustomerSubscriptionId","Whitelisting/Quota Increase"
"4612",2021-01-23,"40D0949C-ED55-4936-AB8C-C8C58096262A",2,"CustomerSubscriptionId","Whitelisting/Quota Increase"
"4613",2021-01-23,"4B505279-904C-4885-8D7D-BD3E6006C020",2,"CustomerSubscriptionId","Whitelisting/Quota Increase"
"4614",2021-01-23,"4E393D61-3A40-4785-9EDA-63FE169BBF4D",2,"CustomerSubscriptionId","Whitelisting/Quota Increase"
"4615",2021-01-23,"5583E74E-F439-47B2-964D-03068C53E28E",2,"CustomerSubscriptionId","Whitelisting/Quota Increase"
"4616",2021-01-23,"6D97E6B7-F683-4FE6-9269-8994A9093A12",2,"CustomerSubscriptionId","Whitelisting/Quota Increase"
"4617",2021-01-23,"700E96E3-FE84-41DD-85CC-BC162EA0001E",2,"CustomerSubscriptionId","Whitelisting/Quota Increase"
"4618",2021-01-23,"8CBE9545-8422-46FF-BCF2-8004FC6B7BE9",2,"CustomerSubscriptionId","Whitelisting/Quota Increase"
"4619",2021-01-23,"9D1F4029-EE53-4C22-B4B9-B0515F897F92",2,"CustomerSubscriptionId","Whitelisting/Quota Increase"
"4620",2021-01-23,"9F80AB8F-CB33-440B-B789-4823E5E27E2F",2,"CustomerSubscriptionId","Whitelisting/Quota Increase"
"4621",2021-01-23,"B2C45127-7D9C-4796-90EB-DA04BEFE35F3",2,"CustomerSubscriptionId","Whitelisting/Quota Increase"
"4622",2021-01-23,"B5A76854-F492-48A6-A6ED-2D812AB68C30",2,"CustomerSubscriptionId","Whitelisting/Quota Increase"
"4623",2021-01-23,"CDC8E460-DE72-4156-8728-8FBCEA85F678",2,"CustomerSubscriptionId","Whitelisting/Quota Increase"
"4624",2021-01-23,"D3925558-D911-4A67-B952-559D0623A2B4",2,"CustomerSubscriptionId","Whitelisting/Quota Increase"
"4625",2021-01-23,"DA72973D-9D67-4454-84F5-9DD9A94C96D7",2,"CustomerSubscriptionId","Whitelisting/Quota Increase"
"4626",2021-01-23,"DD2008C7-3EAD-479E-830E-4FD6212120EC",2,"CustomerSubscriptionId","Whitelisting/Quota Increase"
"4627",2021-01-23,"EBB47F5E-6075-42F6-B817-FC415507FB73",2,"CustomerSubscriptionId","Whitelisting/Quota Increase"
"4628",2021-01-23,"F06D77AA-2B72-402C-A7FE-33DEEC7A88F3",2,"CustomerSubscriptionId","Whitelisting/Quota Increase"
"4629",2021-01-23,"F33F4E4E-C3E0-4A20-B520-D92A437E4A7C",2,"CustomerSubscriptionId","Whitelisting/Quota Increase"
"4630",2021-01-23,"NULL",2,"CustomerSubscriptionId","Whitelisting/Quota Increase"
"4631",2021-01-23,"0157B426-A84B-4E02-8DAD-DD72176A3D15",1,"CustomerSubscriptionId","Whitelisting/Quota Increase"
"4632",2021-01-23,"016ED5E0-611C-47AF-AAB1-9C915AA22B3B",1,"CustomerSubscriptionId","Whitelisting/Quota Increase"
"4633",2021-01-23,"01864C9C-10CC-448C-93FD-4F3F0C44783D",1,"CustomerSubscriptionId","Whitelisting/Quota Increase"
"4634",2021-01-23,"02170C5C-2295-4E03-9776-6AF816AE27D5",1,"CustomerSubscriptionId","Whitelisting/Quota Increase"
"4635",2021-01-23,"024C8325-F2C7-4F37-B739-A73C2F9CE28E",1,"CustomerSubscriptionId","Whitelisting/Quota Increase"
"4636",2021-01-23,"0261B149-6884-482C-8E9A-6AF3FEE7ECC7",1,"CustomerSubscriptionId","Whitelisting/Quota Increase"
"4637",2021-01-23,"028ED220-7B84-40E0-8B5D-63A8A537B863",1,"CustomerSubscriptionId","Whitelisting/Quota Increase"
"4638",2021-01-23,"0296A8CA-6844-4533-B187-DFC48E9D7D31",1,"CustomerSubscriptionId","Whitelisting/Quota Increase"
"4639",2021-01-23,"02BF8F4E-3F43-48C6-AC70-A451C7FC28FA",1,"CustomerSubscriptionId","Whitelisting/Quota Increase"
"4640",2021-01-23,"034B1D16-14E9-4FB5-A5C2-D4A3F6096B1F",1,"CustomerSubscriptionId","Whitelisting/Quota Increase"
"4641",2021-01-23,"03820A23-5D5B-4AFE-A963-8B24DACD5212",1,"CustomerSubscriptionId","Whitelisting/Quota Increase"
"4642",2021-01-23,"03996623-7606-44C0-9947-230D9861804A",1,"CustomerSubscriptionId","Whitelisting/Quota Increase"
"4643",2021-01-23,"03AA05F7-4193-4D69-9DFD-11D27EB8ED99",1,"CustomerSubscriptionId","Whitelisting/Quota Increase"
"4644",2021-01-23,"03E75073-80AA-47B4-B746-8AAD58543913",1,"CustomerSubscriptionId","Whitelisting/Quota Increase"
"4645",2021-01-23,"03EFB677-1623-4EA0-A656-D3BD49EE5BBA",1,"CustomerSubscriptionId","Whitelisting/Quota Increase"
"4646",2021-01-23,"041820C4-5E3D-45B4-AB11-D5E051B9CD44",1,"CustomerSubscriptionId","Whitelisting/Quota Increase"
"4647",2021-01-23,"0482A1D2-FBC5-4ECC-84A8-1DCD156BABE2",1,"CustomerSubscriptionId","Whitelisting/Quota Increase"
"4648",2021-01-23,"04EEF1BA-89A7-4EA0-A589-63FB84BA5A53",1,"CustomerSubscriptionId","Whitelisting/Quota Increase"
"4649",2021-01-23,"052B68D0-76FD-4703-84C9-3BDC36201E70",1,"CustomerSubscriptionId","Whitelisting/Quota Increase"
"4650",2021-01-23,"072524A0-D669-43F3-81EE-5C3BC57EF966",1,"CustomerSubscriptionId","Whitelisting/Quota Increase"
"4651",2021-01-23,"0911E0BF-E8AE-48A7-A040-A3CD08D49F3C",1,"CustomerSubscriptionId","Whitelisting/Quota Increase"
"4652",2021-01-23,"09635AED-62A5-45D2-8AEA-F7FB0E990E2C",1,"CustomerSubscriptionId","Whitelisting/Quota Increase"
"4653",2021-01-23,"09733123-E031-4FC6-8B62-18CD818A911C",1,"CustomerSubscriptionId","Whitelisting/Quota Increase"
"4654",2021-01-23,"099CC3B1-9A03-41AA-9C97-B20E77527BE9",1,"CustomerSubscriptionId","Whitelisting/Quota Increase"
"4655",2021-01-23,"09FC7B35-3EB3-4469-BE18-E661178EC2B6",1,"CustomerSubscriptionId","Whitelisting/Quota Increase"
"4656",2021-01-23,"0A714DDF-9D68-46A1-9C92-123CC3108786",1,"CustomerSubscriptionId","Whitelisting/Quota Increase"
"4657",2021-01-23,"0A771895-9422-4531-A1CA-3E2FEBD8FC28",1,"CustomerSubscriptionId","Whitelisting/Quota Increase"
"4658",2021-01-23,"0AB7B1A4-2170-49AE-B176-2B00ECB9FDB9",1,"CustomerSubscriptionId","Whitelisting/Quota Increase"
"4659",2021-01-23,"0ACB2248-87DF-4D03-8B87-1FB3EBBE8DCF",1,"CustomerSubscriptionId","Whitelisting/Quota Increase"
"4660",2021-01-23,"0B249450-0978-4D07-B068-1A5FA495B794",1,"CustomerSubscriptionId","Whitelisting/Quota Increase"
"4661",2021-01-23,"0B3F8EA6-7344-4361-8A2B-7A514B96A6CF",1,"CustomerSubscriptionId","Whitelisting/Quota Increase"
"4662",2021-01-23,"0B9EA69A-352E-49C4-BB95-2B77FE2FC2DF",1,"CustomerSubscriptionId","Whitelisting/Quota Increase"
"4663",2021-01-23,"0CF6BF64-AD70-4924-BDCD-1534DA0D521B",1,"CustomerSubscriptionId","Whitelisting/Quota Increase"
"4664",2021-01-23,"0D3BE205-5D4E-408E-A320-F07F60F79DFE",1,"CustomerSubscriptionId","Whitelisting/Quota Increase"
"4665",2021-01-23,"0EB03879-2100-47C5-9B53-7CBD764AD8FB",1,"CustomerSubscriptionId","Whitelisting/Quota Increase"
"4666",2021-01-23,"0EE5B712-3080-4BEB-9C10-A04992C02711",1,"CustomerSubscriptionId","Whitelisting/Quota Increase"
"4667",2021-01-23,"105400CE-9A9B-42A6-871A-021BD16AC986",1,"CustomerSubscriptionId","Whitelisting/Quota Increase"
"4668",2021-01-23,"1098562F-6A54-4726-A8B5-AD3FE236ADA3",1,"CustomerSubscriptionId","Whitelisting/Quota Increase"
"4669",2021-01-23,"10BB6445-B3A8-45A0-A09D-95367BE24448",1,"CustomerSubscriptionId","Whitelisting/Quota Increase"
"4670",2021-01-23,"11004764-C8C1-40A6-BCF0-AE7B7B18914F",1,"CustomerSubscriptionId","Whitelisting/Quota Increase"
"4671",2021-01-23,"1107B8F4-0565-4932-939D-0CBA39E2B8F3",1,"CustomerSubscriptionId","Whitelisting/Quota Increase"
"4672",2021-01-23,"1110A6A1-FD02-4939-B4CE-6762114A6456",1,"CustomerSubscriptionId","Whitelisting/Quota Increase"
"4673",2021-01-23,"114C57CA-3437-4884-875B-A4209B24B8C2",1,"CustomerSubscriptionId","Whitelisting/Quota Increase"
"4674",2021-01-23,"11B339E9-7886-426A-B34B-EC14B0D667FD",1,"CustomerSubscriptionId","Whitelisting/Quota Increase"
"4675",2021-01-23,"1284A859-7973-4C5D-A9BC-888DD7E0ADEC",1,"CustomerSubscriptionId","Whitelisting/Quota Increase"
"4676",2021-01-23,"13322CCD-E628-4F08-8B65-DCF209A4DB56",1,"CustomerSubscriptionId","Whitelisting/Quota Increase"
"4677",2021-01-23,"141F2144-1E74-421F-9FBC-E82FC71E6BDA",1,"CustomerSubscriptionId","Whitelisting/Quota Increase"
"4678",2021-01-23,"141FCFAD-928D-4638-A7C0-38C8D0CF4955",1,"CustomerSubscriptionId","Whitelisting/Quota Increase"
"4679",2021-01-23,"14376EF6-645B-4F50-B415-5B78FEF1E30E",1,"CustomerSubscriptionId","Whitelisting/Quota Increase"
"4680",2021-01-23,"147CCF83-69D0-4B64-A92B-C58040B84491",1,"CustomerSubscriptionId","Whitelisting/Quota Increase"
"4681",2021-01-23,"150A8833-2DDB-4A6D-B531-73B3978E8C43",1,"CustomerSubscriptionId","Whitelisting/Quota Increase"
"4682",2021-01-23,"15115AFE-4BE4-4F3D-A5B4-F50EC4DDB924",1,"CustomerSubscriptionId","Whitelisting/Quota Increase"
"4683",2021-01-23,"151B39EC-C422-465E-B84F-600700C32208",1,"CustomerSubscriptionId","Whitelisting/Quota Increase"
"4684",2021-01-23,"154AAB39-E58B-4AF1-A21A-4D926FB1B762",1,"CustomerSubscriptionId","Whitelisting/Quota Increase"
"4685",2021-01-23,"15D17FEB-ED9F-4113-983D-ED6B2D603867",1,"CustomerSubscriptionId","Whitelisting/Quota Increase"
"4686",2021-01-23,"15DD54ED-6D3A-4602-8B28-D7A7021BBEED",1,"CustomerSubscriptionId","Whitelisting/Quota Increase"
"4687",2021-01-23,"1621FF69-E4E6-47DD-85F7-ACBF83B5F89E",1,"CustomerSubscriptionId","Whitelisting/Quota Increase"
"4688",2021-01-23,"16CBFCD3-7100-409E-BEEE-654F986B1D74",1,"CustomerSubscriptionId","Whitelisting/Quota Increase"
"4689",2021-01-23,"174EC9F1-928E-40D3-B378-2B14C8F63433",1,"CustomerSubscriptionId","Whitelisting/Quota Increase"
"4690",2021-01-23,"175EA49E-2AB0-43D2-AE07-2B044E308AC0",1,"CustomerSubscriptionId","Whitelisting/Quota Increase"
"4691",2021-01-23,"17A5AFD7-9ED6-4D70-87BD-8F12FF4609BB",1,"CustomerSubscriptionId","Whitelisting/Quota Increase"
"4692",2021-01-23,"17F02676-69E8-40CC-AAB6-DC6D4249D43F",1,"CustomerSubscriptionId","Whitelisting/Quota Increase"
"4693",2021-01-23,"1802903D-D4EA-4266-BC39-C581A55B4AFE",1,"CustomerSubscriptionId","Whitelisting/Quota Increase"
"4694",2021-01-23,"185D6733-9488-4A51-A91F-852B8F0E93AA",1,"CustomerSubscriptionId","Whitelisting/Quota Increase"
"4695",2021-01-23,"1898A005-D85B-45BE-B88C-86F6B9893077",1,"CustomerSubscriptionId","Whitelisting/Quota Increase"
"4696",2021-01-23,"18B3AE84-BEC5-4F47-A07B-BFB0202AA05B",1,"CustomerSubscriptionId","Whitelisting/Quota Increase"
"4697",2021-01-23,"1952244D-E458-4933-A870-D7AA548B99A1",1,"CustomerSubscriptionId","Whitelisting/Quota Increase"
"4698",2021-01-23,"196B05AB-F68C-4224-96C0-CBB0A01D66A3",1,"CustomerSubscriptionId","Whitelisting/Quota Increase"
"4699",2021-01-23,"19B65F08-50AA-48FF-BC46-C3649044FA73",1,"CustomerSubscriptionId","Whitelisting/Quota Increase"
"4700",2021-01-23,"1A03DB9C-0E3E-4A10-8ADE-952DB13EFF9A",1,"CustomerSubscriptionId","Whitelisting/Quota Increase"
"4701",2021-01-23,"1A63781E-AD10-42A7-A2B2-1B23B59B9D95",1,"CustomerSubscriptionId","Whitelisting/Quota Increase"
"4702",2021-01-23,"1A763964-B88D-4855-AA18-2E4600CE9B74",1,"CustomerSubscriptionId","Whitelisting/Quota Increase"
"4703",2021-01-23,"1A8B53D6-1C59-496D-84C6-C221E90748EC",1,"CustomerSubscriptionId","Whitelisting/Quota Increase"
"4704",2021-01-23,"1A9C2514-B88E-4F6B-920C-0A6948B51151",1,"CustomerSubscriptionId","Whitelisting/Quota Increase"
"4705",2021-01-23,"1AACBBAE-1027-4933-A74C-9D2747299807",1,"CustomerSubscriptionId","Whitelisting/Quota Increase"
"4706",2021-01-23,"1C469DB9-56F1-4328-B4E4-30C65CC1DC31",1,"CustomerSubscriptionId","Whitelisting/Quota Increase"
"4707",2021-01-23,"1D611B19-59EF-4C6F-A041-2FDF58993436",1,"CustomerSubscriptionId","Whitelisting/Quota Increase"
"4708",2021-01-23,"1DD6A0DB-54FB-4B2F-98F3-29C3E0FAACD0",1,"CustomerSubscriptionId","Whitelisting/Quota Increase"
"4709",2021-01-23,"1DF5E4CD-F380-43AF-92E0-2C5E1F561287",1,"CustomerSubscriptionId","Whitelisting/Quota Increase"
"4710",2021-01-23,"1E9E0042-6451-48CD-A0BC-D24AC7F4A8FE",1,"CustomerSubscriptionId","Whitelisting/Quota Increase"
"4711",2021-01-23,"1EB5D9A8-3ED1-4AF3-B071-0B78360537D8",1,"CustomerSubscriptionId","Whitelisting/Quota Increase"
"4712",2021-01-23,"1ECA395F-0A0C-4815-8442-C57815D121A4",1,"CustomerSubscriptionId","Whitelisting/Quota Increase"
"4713",2021-01-23,"1F02FD77-9FEF-4864-88B7-986B1CF535B6",1,"CustomerSubscriptionId","Whitelisting/Quota Increase"
"4714",2021-01-23,"1F3D5A65-D06A-4191-8B77-4DBF26059107",1,"CustomerSubscriptionId","Whitelisting/Quota Increase"
"4715",2021-01-23,"1F54BC1E-554E-4DE4-81C2-764B1EB46BC3",1,"CustomerSubscriptionId","Whitelisting/Quota Increase"
"4716",2021-01-23,"1FD9CF0E-5B38-43AB-AD7F-AD28C3FD005B",1,"CustomerSubscriptionId","Whitelisting/Quota Increase"
"4717",2021-01-23,"2081C1C0-6A8E-4012-9063-B0516693FF8F",1,"CustomerSubscriptionId","Whitelisting/Quota Increase"
"4718",2021-01-23,"20E5CF87-0CC4-44FF-A605-AC78C44DB79F",1,"CustomerSubscriptionId","Whitelisting/Quota Increase"
"4719",2021-01-23,"20F28BB2-029D-40BF-8F84-65670DF052D3",1,"CustomerSubscriptionId","Whitelisting/Quota Increase"
"4720",2021-01-23,"20F3F18B-A018-4C6B-9452-40F4F55AF957",1,"CustomerSubscriptionId","Whitelisting/Quota Increase"
"4721",2021-01-23,"20F8281D-7408-4D4A-867C-3DC68FBFB45E",1,"CustomerSubscriptionId","Whitelisting/Quota Increase"
"4722",2021-01-23,"21013CD1-6E09-4AEC-B55E-6B6EB56BD7DF",1,"CustomerSubscriptionId","Whitelisting/Quota Increase"
"4723",2021-01-23,"21ADC40D-A415-49A0-88E0-490C8C3A1710",1,"CustomerSubscriptionId","Whitelisting/Quota Increase"
"4724",2021-01-23,"21B3A78F-7D84-41E5-BBD4-7B28A732F048",1,"CustomerSubscriptionId","Whitelisting/Quota Increase"
"4725",2021-01-23,"21B9935C-3AD4-48EE-87D8-26857B258FF3",1,"CustomerSubscriptionId","Whitelisting/Quota Increase"
"4726",2021-01-23,"21C7E235-56A0-4DAD-8A4C-0B9A524678FC",1,"CustomerSubscriptionId","Whitelisting/Quota Increase"
"4727",2021-01-23,"21E06BE4-D907-48D9-9B97-71CE4DA3846A",1,"CustomerSubscriptionId","Whitelisting/Quota Increase"
"4728",2021-01-23,"22251B44-BF8B-47AD-A689-CB25E3C7116C",1,"CustomerSubscriptionId","Whitelisting/Quota Increase"
"4729",2021-01-23,"222AFB41-2E59-4FD6-9B29-9D50F7F86D2B",1,"CustomerSubscriptionId","Whitelisting/Quota Increase"
"4730",2021-01-23,"223B9AA5-A915-4473-B505-8CA47AEE22BA",1,"CustomerSubscriptionId","Whitelisting/Quota Increase"
"4731",2021-01-23,"227E0CD9-377C-446D-B593-37974F5453FE",1,"CustomerSubscriptionId","Whitelisting/Quota Increase"
"4732",2021-01-23,"22A8B94D-E58E-4D9A-AB3D-15AE1A333B87",1,"CustomerSubscriptionId","Whitelisting/Quota Increase"
"4733",2021-01-23,"22CFAFE5-FD79-40EE-AEC2-70FC8B0C452B",1,"CustomerSubscriptionId","Whitelisting/Quota Increase"
"4734",2021-01-23,"238C2C57-A16E-4098-90AC-1D050BEF0C85",1,"CustomerSubscriptionId","Whitelisting/Quota Increase"
"4735",2021-01-23,"239A4438-7033-4FB4-A8D0-5F816D7E087E",1,"CustomerSubscriptionId","Whitelisting/Quota Increase"
"4736",2021-01-23,"23D6A961-E0A8-4761-BED6-5212DF88CC22",1,"CustomerSubscriptionId","Whitelisting/Quota Increase"
"4737",2021-01-23,"24B56016-87D7-48B4-BCC1-F4A396F6979B",1,"CustomerSubscriptionId","Whitelisting/Quota Increase"
"4738",2021-01-23,"24F7F821-9039-44BC-96A5-3947A5845A6E",1,"CustomerSubscriptionId","Whitelisting/Quota Increase"
"4739",2021-01-23,"250CB67A-F677-428E-BFA0-4823F33E3E81",1,"CustomerSubscriptionId","Whitelisting/Quota Increase"
"4740",2021-01-23,"25188385-5698-4FB3-B7CF-A777F336D881",1,"CustomerSubscriptionId","Whitelisting/Quota Increase"
"4741",2021-01-23,"251E78BA-5334-470C-88BC-75A85869FDE6",1,"CustomerSubscriptionId","Whitelisting/Quota Increase"
"4742",2021-01-23,"25D1DF9B-218C-4823-A711-40BFC41F0C68",1,"CustomerSubscriptionId","Whitelisting/Quota Increase"
"4743",2021-01-23,"25E2F2AA-B03A-42CE-B777-C1C33CD8AF9F",1,"CustomerSubscriptionId","Whitelisting/Quota Increase"
"4744",2021-01-23,"26019129-13C4-4915-81CD-57F1B96FDAF4",1,"CustomerSubscriptionId","Whitelisting/Quota Increase"
"4745",2021-01-23,"2657424D-71E0-4050-A44F-B977BCFA4128",1,"CustomerSubscriptionId","Whitelisting/Quota Increase"
"4746",2021-01-23,"267B226F-6327-48F6-B567-D5504C7FAC94",1,"CustomerSubscriptionId","Whitelisting/Quota Increase"
"4747",2021-01-23,"267D060B-DBE8-4E86-83C2-74EF8178E589",1,"CustomerSubscriptionId","Whitelisting/Quota Increase"
"4748",2021-01-23,"2683A9A1-9BC7-42A7-9C8E-0536FD25BCBA",1,"CustomerSubscriptionId","Whitelisting/Quota Increase"
"4749",2021-01-23,"26A0B6F8-818E-44FE-8C19-2EF791F37A32",1,"CustomerSubscriptionId","Whitelisting/Quota Increase"
"4750",2021-01-23,"26A61F48-78C1-4FC9-B9C3-E77D3F0462A3",1,"CustomerSubscriptionId","Whitelisting/Quota Increase"
"4751",2021-01-23,"279D2DE9-92B9-4CD5-AEA4-9A7A42B44EA3",1,"CustomerSubscriptionId","Whitelisting/Quota Increase"
"4752",2021-01-23,"27E36F43-8047-4091-B6A9-817A9940D250",1,"CustomerSubscriptionId","Whitelisting/Quota Increase"
"4753",2021-01-23,"285E5209-E196-4625-8207-92899F48D97A",1,"CustomerSubscriptionId","Whitelisting/Quota Increase"
"4754",2021-01-23,"286600ED-EF50-415F-8105-2082F7622638",1,"CustomerSubscriptionId","Whitelisting/Quota Increase"
"4755",2021-01-23,"28AFCC02-F7A3-4291-A41F-49BBB9F10353",1,"CustomerSubscriptionId","Whitelisting/Quota Increase"
"4756",2021-01-23,"28FB1CF1-A052-447D-AE50-D245C26871D8",1,"CustomerSubscriptionId","Whitelisting/Quota Increase"
"4757",2021-01-23,"2956A698-4297-4C16-8EA0-F9C05314F6C8",1,"CustomerSubscriptionId","Whitelisting/Quota Increase"
"4758",2021-01-23,"29768A8B-90F2-4BE8-8F98-334AE58BC4A7",1,"CustomerSubscriptionId","Whitelisting/Quota Increase"
"4759",2021-01-23,"298942CA-4373-4163-8D06-D2EBEC870C24",1,"CustomerSubscriptionId","Whitelisting/Quota Increase"
"4760",2021-01-23,"299279BA-B6B0-4941-98AE-C511BFE98886",1,"CustomerSubscriptionId","Whitelisting/Quota Increase"
"4761",2021-01-23,"29F9D01A-FB37-4902-A4F8-B48E42624CF8",1,"CustomerSubscriptionId","Whitelisting/Quota Increase"
"4762",2021-01-23,"2AAED080-AE0B-4AB7-9DB4-95734F0B2357",1,"CustomerSubscriptionId","Whitelisting/Quota Increase"
"4763",2021-01-23,"2AD5E747-2553-4EF8-8B12-AF7B8FF52262",1,"CustomerSubscriptionId","Whitelisting/Quota Increase"
"4764",2021-01-23,"2BD2EDD0-1A67-4CFE-AEFB-647E50AC2CEC",1,"CustomerSubscriptionId","Whitelisting/Quota Increase"
"4765",2021-01-23,"2C26CE26-AEAB-457B-AA8F-D2544ED041BF",1,"CustomerSubscriptionId","Whitelisting/Quota Increase"
"4766",2021-01-23,"2C5EAECE-A03D-495F-825F-6CD235ADEC65",1,"CustomerSubscriptionId","Whitelisting/Quota Increase"
"4767",2021-01-23,"2CBE8DC0-FE42-4A09-992B-EA74C8F22D9B",1,"CustomerSubscriptionId","Whitelisting/Quota Increase"
"4768",2021-01-23,"2D0DC499-F2FB-4568-835A-087D5AAD7E2D",1,"CustomerSubscriptionId","Whitelisting/Quota Increase"
"4769",2021-01-23,"2D168ADB-3AD9-48CD-9521-4F3DAC43BD40",1,"CustomerSubscriptionId","Whitelisting/Quota Increase"
"4770",2021-01-23,"2D427C65-8960-4B63-8071-7C4BBDEB0937",1,"CustomerSubscriptionId","Whitelisting/Quota Increase"
"4771",2021-01-23,"2D43652E-B496-47C4-85CE-F08715C65278",1,"CustomerSubscriptionId","Whitelisting/Quota Increase"
"4772",2021-01-23,"2D7EEF82-0784-4AD2-A51A-8B5214882BD7",1,"CustomerSubscriptionId","Whitelisting/Quota Increase"
"4773",2021-01-23,"2DA29A6E-51B0-4652-8F30-1006DA821A27",1,"CustomerSubscriptionId","Whitelisting/Quota Increase"
